lat,lng,peso_carros_ponto,jam_factor,rua
-25.51354,-54.5744,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51354,-54.5744,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51318,-54.57437,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51318,-54.57437,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.5131,-54.57437,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.5131,-54.57437,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51275,-54.57435,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51275,-54.57435,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51253,-54.57434,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51253,-54.57434,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51211,-54.57432,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51138,-54.57426,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51138,-54.57426,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51079,-54.57422,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51079,-54.57422,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51,-54.57418,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.51,-54.57418,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50971,-54.57416,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50971,-54.57416,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.5095,-54.57415,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.5095,-54.57415,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50885,-54.57408,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50885,-54.57408,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50871,-54.57407,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50871,-54.57407,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.5081,-54.57399,0.91,1.5,BR-277/Avenida Nelson da Cunha Júnior
-25.50884,-54.57418,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50923,-54.57435,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50939,-54.57446,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50945,-54.57452,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50954,-54.57466,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50967,-54.57502,0.88,0.0,BR-469/AVENIDA PARANÁ SENTIDO SUL
-25.50605,-54.58839,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50624,-54.58785,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50624,-54.58785,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50722,-54.58494,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50722,-54.58494,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50733,-54.58462,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50733,-54.58462,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50742,-54.58431,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50742,-54.58431,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50752,-54.58402,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50752,-54.58402,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50805,-54.58244,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50805,-54.58244,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50823,-54.58191,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50823,-54.58191,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50913,-54.5792,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50913,-54.5792,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50926,-54.57879,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50943,-54.57816,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50958,-54.57737,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50958,-54.57737,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50967,-54.57665,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50972,-54.57575,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50972,-54.57575,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50975,-54.57523,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50975,-54.57523,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5098,-54.57426,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5098,-54.57426,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50982,-54.5739,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50982,-54.5739,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50989,-54.57232,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50989,-54.57232,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50993,-54.5715,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50993,-54.5715,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50996,-54.57062,2.1,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50967,-54.57502,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50965,-54.57538,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50965,-54.57538,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50964,-54.57587,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50964,-54.57587,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50962,-54.57626,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50954,-54.57702,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.5094,-54.57785,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50921,-54.57865,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50904,-54.57921,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50904,-54.57921,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50797,-54.58241,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50797,-54.58241,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50745,-54.58398,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50745,-54.58398,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50728,-54.58447,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50728,-54.58447,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50724,-54.58461,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50724,-54.58461,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50714,-54.5849,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50714,-54.5849,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50661,-54.58647,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50661,-54.58647,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50648,-54.58684,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50648,-54.58684,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50614,-54.58787,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50611,-54.58799,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50605,-54.58839,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50605,-54.58839,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.50603,-54.58854,13.47,7.0,Avenida Juscelino Kubitschek/Avenida Tancredo Neves
-25.51021,-54.55926,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51025,-54.5594,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51025,-54.5594,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51032,-54.55965,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51034,-54.55983,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51034,-54.56004,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51025,-54.56204,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51025,-54.56204,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5102,-54.56311,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5102,-54.56311,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51014,-54.56437,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51014,-54.56437,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51,-54.5673,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.51,-54.5673,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50993,-54.56874,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50993,-54.56874,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50988,-54.56975,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50988,-54.56975,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50987,-54.57025,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50987,-54.57025,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50986,-54.57086,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50986,-54.57086,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50984,-54.57149,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50984,-54.57149,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5098,-54.57234,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.5098,-54.57234,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50975,-54.5735,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50975,-54.5735,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50972,-54.57398,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50972,-54.57398,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50971,-54.57416,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50971,-54.57416,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50971,-54.57425,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50971,-54.57425,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50967,-54.57502,1.8,0.0,BR-469/Avenida Paraná/Avenida Nelson da Cunha Júnior
-25.50722,-54.58447,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.5071,-54.58442,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50704,-54.58438,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50698,-54.58433,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50692,-54.58425,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50684,-54.58408,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50683,-54.58393,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50683,-54.58393,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50684,-54.58387,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.5069,-54.58373,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50706,-54.58354,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50714,-54.58347,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50718,-54.58345,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50727,-54.58345,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50735,-54.58348,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50743,-54.58358,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50745,-54.58363,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50746,-54.58367,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50745,-54.58398,0.45,2.3,AVENIDA JUSCELINO KUBITSCHEK SENTIDO NORTE
-25.50984,-54.57149,1.03,0.7,BR-277 SENTIDO OESTE
-25.50965,-54.57188,1.03,0.7,BR-277 SENTIDO OESTE
-25.5096,-54.57204,1.03,0.7,BR-277 SENTIDO OESTE
-25.5096,-54.57204,1.03,0.7,BR-277 SENTIDO OESTE
-25.50958,-54.57226,1.03,0.7,BR-277 SENTIDO OESTE
-25.50954,-54.57344,1.03,0.7,BR-277 SENTIDO OESTE
-25.50954,-54.57344,1.03,0.7,BR-277 SENTIDO OESTE
-25.50947,-54.57362,1.03,0.7,BR-277 SENTIDO OESTE
-25.50942,-54.57371,1.03,0.7,BR-277 SENTIDO OESTE
-25.50934,-54.57381,1.03,0.7,BR-277 SENTIDO OESTE
-25.50921,-54.5739,1.03,0.7,BR-277 SENTIDO OESTE
-25.5091,-54.57393,1.03,0.7,BR-277 SENTIDO OESTE
-25.50887,-54.57396,1.03,0.7,BR-277 SENTIDO OESTE
-25.50859,-54.57398,1.03,0.7,BR-277 SENTIDO OESTE
-25.5081,-54.57399,1.03,0.7,BR-277 SENTIDO OESTE
-25.50797,-54.58241,8.03,9.9,BR-277 SENTIDO OESTE
-25.5076,-54.58285,8.03,9.9,BR-277 SENTIDO OESTE
-25.50718,-54.58325,8.03,9.9,BR-277 SENTIDO OESTE
-25.50703,-54.58341,8.03,9.9,BR-277 SENTIDO OESTE
-25.50693,-54.58354,8.03,9.9,BR-277 SENTIDO OESTE
-25.5068,-54.58376,8.03,9.9,BR-277 SENTIDO OESTE
-25.50662,-54.58419,8.03,9.9,BR-277 SENTIDO OESTE
-25.50655,-54.58429,8.03,9.9,BR-277 SENTIDO OESTE
-25.5065,-54.58433,8.03,9.9,BR-277 SENTIDO OESTE
-25.50629,-54.58445,8.03,9.9,BR-277 SENTIDO OESTE
-25.50663,-54.58458,0.68,2.1,BR-277
-25.50706,-54.5846,0.68,2.1,BR-277
-25.50706,-54.5846,0.68,2.1,BR-277
-25.50724,-54.58461,0.68,2.1,BR-277
-25.50724,-54.58461,0.68,2.1,BR-277
-25.50751,-54.58465,0.68,2.1,BR-277
-25.50751,-54.58465,0.68,2.1,BR-277
-25.50785,-54.58471,0.68,2.1,BR-277
-25.50785,-54.58471,0.79,2.8,Avenida Carlos Gomes
-25.50797,-54.58473,0.79,2.8,Avenida Carlos Gomes
-25.50797,-54.58473,0.79,2.8,Avenida Carlos Gomes
-25.50825,-54.58477,0.79,2.8,Avenida Carlos Gomes
-25.50825,-54.58477,0.79,2.8,Avenida Carlos Gomes
-25.50846,-54.58479,0.79,2.8,Avenida Carlos Gomes
-25.50846,-54.58479,0.79,2.8,Avenida Carlos Gomes
-25.50872,-54.58481,0.79,2.8,Avenida Carlos Gomes
-25.50872,-54.58481,0.79,2.8,Avenida Carlos Gomes
-25.50927,-54.58485,0.79,2.8,Avenida Carlos Gomes
-25.50927,-54.58485,0.79,2.8,Avenida Carlos Gomes
-25.50949,-54.58486,0.79,2.8,Avenida Carlos Gomes
-25.50949,-54.58486,0.79,2.8,Avenida Carlos Gomes
-25.51013,-54.58491,0.79,2.8,Avenida Carlos Gomes
-25.51013,-54.58491,0.79,2.8,Avenida Carlos Gomes
-25.5104,-54.58493,0.79,2.8,Avenida Carlos Gomes
-25.5104,-54.58493,0.79,2.8,Avenida Carlos Gomes
-25.51053,-54.58494,0.79,2.8,Avenida Carlos Gomes
-25.51053,-54.58494,0.79,2.8,Avenida Carlos Gomes
-25.51086,-54.58496,0.79,2.8,Avenida Carlos Gomes
-25.51086,-54.58496,0.79,2.8,Avenida Carlos Gomes
-25.51147,-54.58501,0.79,2.8,Avenida Carlos Gomes
-25.51147,-54.58501,0.79,2.8,Avenida Carlos Gomes
-25.51175,-54.58503,0.79,2.8,Avenida Carlos Gomes
-25.51175,-54.58503,0.79,2.8,Avenida Carlos Gomes
-25.51207,-54.58505,0.79,2.8,Avenida Carlos Gomes
-25.51207,-54.58505,0.79,2.8,Avenida Carlos Gomes
-25.51243,-54.58507,0.79,2.8,Avenida Carlos Gomes
-25.51243,-54.58507,0.79,2.8,Avenida Carlos Gomes
-25.51345,-54.58515,0.79,2.8,Avenida Carlos Gomes
-25.51345,-54.58515,0.79,2.8,Avenida Carlos Gomes
-25.51356,-54.58516,0.79,2.8,Avenida Carlos Gomes
-25.51356,-54.58516,0.94,2.2,Avenida José Maria de Brito
-25.51422,-54.58521,0.94,2.2,Avenida José Maria de Brito
-25.51422,-54.58521,0.94,2.2,Avenida José Maria de Brito
-25.51434,-54.58522,0.94,2.2,Avenida José Maria de Brito
-25.51434,-54.58522,0.94,2.2,Avenida José Maria de Brito
-25.51451,-54.58523,0.94,2.2,Avenida José Maria de Brito
-25.51451,-54.58523,0.94,2.2,Avenida José Maria de Brito
-25.51503,-54.58527,0.94,2.2,Avenida José Maria de Brito
-25.51503,-54.58527,0.94,2.2,Avenida José Maria de Brito
-25.51532,-54.58529,0.94,2.2,Avenida José Maria de Brito
-25.51532,-54.58529,0.94,2.2,Avenida José Maria de Brito
-25.51553,-54.58531,0.94,2.2,Avenida José Maria de Brito
-25.51553,-54.58531,0.94,2.2,Avenida José Maria de Brito
-25.51653,-54.58538,0.94,2.2,Avenida José Maria de Brito
-25.51347,-54.58491,1.82,4.2,BR-277
-25.51249,-54.58483,1.82,4.2,BR-277
-25.51249,-54.58483,1.82,4.2,BR-277
-25.51207,-54.5848,1.82,4.2,BR-277
-25.51207,-54.5848,1.82,4.2,BR-277
-25.51169,-54.58477,1.82,4.2,BR-277
-25.51169,-54.58477,1.82,4.2,BR-277
-25.51143,-54.58475,1.82,4.2,BR-277
-25.51143,-54.58475,1.82,4.2,BR-277
-25.51102,-54.58472,1.82,4.2,BR-277
-25.51102,-54.58472,1.82,4.2,BR-277
-25.51087,-54.58471,1.82,4.2,BR-277
-25.51087,-54.58471,1.82,4.2,BR-277
-25.51055,-54.58469,1.82,4.2,BR-277
-25.51055,-54.58469,1.82,4.2,BR-277
-25.51044,-54.58468,1.82,4.2,BR-277
-25.51044,-54.58468,1.82,4.2,BR-277
-25.51013,-54.58466,1.82,4.2,BR-277
-25.51013,-54.58466,1.82,4.2,BR-277
-25.50951,-54.58461,1.82,4.2,BR-277
-25.50951,-54.58461,1.82,4.2,BR-277
-25.50927,-54.58459,1.82,4.2,BR-277
-25.50927,-54.58459,1.82,4.2,BR-277
-25.50894,-54.58456,1.82,4.2,BR-277
-25.50894,-54.58456,1.82,4.2,BR-277
-25.50872,-54.58454,1.82,4.2,BR-277
-25.50872,-54.58454,1.82,4.2,BR-277
-25.50845,-54.58452,1.82,4.2,BR-277
-25.50845,-54.58452,1.82,4.2,BR-277
-25.50806,-54.58449,1.82,4.2,BR-277
-25.50806,-54.58449,1.82,4.2,BR-277
-25.50791,-54.58448,1.82,4.2,BR-277
-25.50791,-54.58448,1.82,4.2,BR-277
-25.50755,-54.58447,1.82,4.2,BR-277
-25.50755,-54.58447,1.82,4.2,BR-277
-25.50728,-54.58447,1.82,4.2,BR-277
-25.50728,-54.58447,1.82,4.2,BR-277
-25.50722,-54.58447,1.82,4.2,BR-277
-25.50722,-54.58447,1.82,4.2,BR-277
-25.50692,-54.58447,1.82,4.2,BR-277
-25.50692,-54.58447,1.82,4.2,BR-277
-25.50659,-54.58446,1.82,4.2,BR-277
-25.50659,-54.58446,1.82,4.2,BR-277
-25.50629,-54.58445,1.82,4.2,BR-277
-25.51653,-54.58515,0.85,0.0,Avenida Carlos Gomes
-25.51559,-54.58507,0.85,0.0,Avenida Carlos Gomes
-25.51559,-54.58507,0.85,0.0,Avenida Carlos Gomes
-25.51533,-54.58505,0.85,0.0,Avenida Carlos Gomes
-25.51533,-54.58505,0.85,0.0,Avenida Carlos Gomes
-25.51507,-54.58503,0.85,0.0,Avenida Carlos Gomes
-25.51507,-54.58503,0.85,0.0,Avenida Carlos Gomes
-25.51454,-54.58499,0.85,0.0,Avenida Carlos Gomes
-25.51454,-54.58499,0.85,0.0,Avenida Carlos Gomes
-25.51435,-54.58498,0.85,0.0,Avenida Carlos Gomes
-25.51435,-54.58498,0.85,0.0,Avenida Carlos Gomes
-25.51423,-54.58497,0.85,0.0,Avenida Carlos Gomes
-25.51423,-54.58497,0.85,0.0,Avenida Carlos Gomes
-25.51358,-54.58492,0.85,0.0,Avenida Carlos Gomes
-25.51358,-54.58492,0.85,0.0,Avenida Carlos Gomes
-25.51347,-54.58491,0.85,0.0,Avenida Carlos Gomes
-25.51678,-54.57483,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51703,-54.57485,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51703,-54.57485,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51713,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51713,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51717,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51717,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51724,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51724,-54.57486,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51805,-54.57493,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51805,-54.57493,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51842,-54.57496,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51842,-54.57496,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.5191,-54.57504,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51959,-54.57508,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.51959,-54.57508,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52002,-54.57512,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52002,-54.57512,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52027,-54.57514,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52027,-54.57514,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52041,-54.57515,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52041,-54.57515,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52062,-54.57517,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52062,-54.57517,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.521,-54.57519,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.521,-54.57519,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52181,-54.57523,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52181,-54.57523,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52205,-54.57525,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52205,-54.57525,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52327,-54.57535,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52327,-54.57535,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52363,-54.57538,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52363,-54.57538,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52389,-54.5754,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52389,-54.5754,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52424,-54.57543,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52424,-54.57543,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52435,-54.57544,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52435,-54.57544,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52556,-54.57554,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52556,-54.57554,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52639,-54.57561,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52723,-54.57571,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52723,-54.57571,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52737,-54.57572,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52737,-54.57572,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52762,-54.57574,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52762,-54.57574,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52785,-54.57576,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52785,-54.57576,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
-25.52818,-54.57578,8.0,8.1,Avenida República Argentina/Avenida Costa e Silva
